system,suite,name,time_ms,acc_main,acc_aux,extra
python,hbm_scaling,radon_iter50,18971.1,-0.62,84,iter=50 warmup=500 key=beta[1] ess=84.0 ess_per_sec=4.43 tree_depth=4.00 time_ms=18971.1
python,hbm_scaling,radon_iter100,4039.93,-0.62,133,iter=100 warmup=500 key=beta[1] ess=133.0 ess_per_sec=32.92 tree_depth=4.00 time_ms=4039.9
python,hbm_scaling,radon_iter200,4287.21,-0.63,215,iter=200 warmup=500 key=beta[1] ess=215.0 ess_per_sec=50.15 tree_depth=4.00 time_ms=4287.2
python,hbm_scaling,radon_iter400,4664.14,-0.622,486,iter=400 warmup=500 key=beta[1] ess=486.0 ess_per_sec=104.20 tree_depth=4.00 time_ms=4664.1
