system,suite,name,time_ms,acc_main,acc_aux,extra
python,mcmc,NUTS_8schools_warm500_n1000_pymc,1562.29,72.137,856,PyMC NUTS draws=1000 tune=500 ess(mu)=856.0 ess(tau)=546.0
python,mcmc,NUTS_8schools_warm500_n1000_blackjax,570.125,72.4217,809.968,blackjax NUTS warmup=500 draws=1000 ess(mu)=810.0 ess(tau)=626.4
