system,suite,name,time_ms,acc_main,acc_aux,extra
python,bo,Branin/BO,8948.36,0.398009,0.397887,"skopt.gp_minimize, 5 seeds"
python,bo,Hartmann6/BO,9864.23,-2.77009,-3.32237,"skopt.gp_minimize, 5 seeds"
