system,suite,name,time_ms,acc_main,acc_aux,extra
haskell,ml,PCA_n10000_p50_k5,20.404225,0.111298,527.457925,Model.PCA k=5 standardized
haskell,ml,KMeans_n2000_p5_k5,31.146310,18470.699931,37.000000,Model.Cluster.kMeans k=5
haskell,ml,DT_n2000_p10,21.205968,1.000000,0.000000,Model.DecisionTree.fitDT default config
haskell,ml,RF_n2000_p10_t20,79.117629,0.976500,0.000000,Model.RandomForest.fitRF (20 trees)
